timestamp,queue,policy,payload_size,capacity,producers,consumers,push_ops,pop_ops,warmup_ops,throughput,push_avg_ns,push_p50_ns,push_p95_ns,push_p999_ns,push_min_ns,push_max_ns,pop_avg_ns,pop_p50_ns,pop_p95_ns,pop_p999_ns,pop_min_ns,pop_max_ns
2026-05-02 18:42:39,MPSC,Blocking,64,1024,4,1,100000,100000,200000,2.05663e+07,350.711,294,685,15465,0,126458,68.5024,98,195,196,0,25351
2026-05-02 18:42:39,Mutex,Baseline,64,1024,4,1,100000,100000,200000,74341.1,71716.4,180,215010,2362860,0,12217680,221.824,90,360,27900,0,498330
2026-05-02 18:42:39,MPSC,Try,64,1024,8,1,100000,100000,200000,1.65142e+07,747.642,270,2880,16470,0,263520,93.5406,90,180,450,0,80820
2026-05-02 18:42:39,MPSC,Blocking,64,1024,8,1,100000,100000,200000,2.13706e+07,619.399,450,1170,13500,0,955710,52.6401,90,90,270,0,37800
2026-05-02 18:42:39,Mutex,Baseline,64,1024,8,1,100000,100000,200000,45620.4,281416,168643,774897,4432682,0,19959867,192.798,98,587,6851,0,265053
2026-05-02 18:42:39,MPSC,Try,64,1024,2,1,1000000,1000000,200000,1.99069e+07,174.473,106,530,2226,0,114729,76.4901,106,107,213,0,60545
2026-05-02 18:42:39,MPSC,Blocking,64,1024,2,1,1000000,1000000,200000,2.55396e+07,132.88,106,212,424,0,57577,53.9132,0,106,212,0,85993
2026-05-02 18:42:39,Mutex,Baseline,64,1024,2,1,1000000,1000000,200000,130333,22598.2,98,104125,186359,0,3504428,242.058,97,392,30960,0,721456
2026-05-02 18:42:39,MPSC,Try,64,1024,4,1,1000000,1000000,200000,2.16718e+07,289.68,90,990,5670,0,186930,64.4853,90,180,270,0,37170
2026-05-02 18:42:39,MPSC,Blocking,64,1024,4,1,1000000,1000000,200000,2.5605e+07,273.883,270,540,1170,0,259650,51.2861,90,90,180,0,171360
2026-05-02 18:42:39,Mutex,Baseline,64,1024,4,1,1000000,1000000,200000,73124,74647.2,180,292973,3515760,0,24561551,285.171,98,490,38564,0,768323
2026-05-02 18:42:39,MPSC,Try,64,1024,8,1,1000000,1000000,200000,1.18931e+07,1161.63,587,4209,18988,0,718715,128.499,98,294,587,0,130667
2026-05-02 18:42:39,MPSC,Blocking,64,1024,8,1,1000000,1000000,200000,1.97261e+07,740.257,588,1566,15073,0,706774,64.8089,98,195,294,0,88187
2026-05-02 18:42:39,Mutex,Baseline,64,1024,8,1,1000000,1000000,200000,39287.7,327074,265500,965953,4785710,0,25484514,228.522,98,636,10571,0,688569
2026-05-02 18:42:39,MPSC,Try,64,1024,2,1,5000000,5000000,200000,2.27287e+07,149.243,98,489,2055,0,263682,64.1594,98,98,196,0,206326
2026-05-02 18:42:39,MPSC,Blocking,64,1024,2,1,5000000,5000000,200000,2.7626e+07,120.981,98,196,392,0,262604,49.9526,0,98,196,0,183128
2026-05-02 18:42:39,Mutex,Baseline,64,1024,2,1,5000000,5000000,200000,121014,24310.9,98,100716,202997,0,8466516,242.87,90,392,30060,0,765305
2026-05-02 18:42:39,MPSC,Try,64,1024,4,1,5000000,5000000,200000,1.46329e+07,512.921,213,1696,8377,0,3328411,98.2147,106,212,318,0,2632086
2026-05-02 18:42:39,MPSC,Blocking,64,1024,4,1,5000000,5000000,200000,1.9842e+07,361.773,294,685,1958,0,662926,68.8569,98,195,293,0,553596
2026-05-02 18:42:39,Mutex,Baseline,64,1024,4,1,5000000,5000000,200000,71320.4,75961.4,195,278169,3030978,0,24145988,264.917,98,489,35040,0,2024208
